Name,Price,Sold,Rating,Store,Location,Brand,Price_trimmed,price_log,price_yeojohnson,Price_final,Price_scaled,Sold_scaled,Rating_Category,cleaned_name,cleaned_name_tokens,Segment,Segment_Label
Sepatu Lari Pria ADIDAS PUREBOOST 5 JH6446 ORIGINAL,2100000,12,5.0,SNEAKERS DEPT,Bekasi,Adidas,2100000,14.557448378884015,0.8468077232196016,0.8468077232196016,0.6574140451769442,0.0011001100110011003,Excellent,sepatu lari pria adidas pureboost jh original,"['sepatu', 'lari', 'pria', 'adidas', 'pureboost', 'jh', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
SEPATU SNEAKERS PRIA ADIDAS VS PACE 2.0 HP6008 / 20242,800000,4,5.0,Arkais Official,Semarang,Adidas,800000,13.592368256649284,-0.34130979863473715,-0.34130979863473715,0.41197514272019353,0.00030003000300030005,Excellent,sepatu sneakers pria adidas vs pace hp,"['sepatu', 'sneakers', 'pria', 'adidas', 'vs', 'pace', 'hp']",3,Sneakers Pria (Generik/Cross-brand)
adidas Lifestyle NY 90 Shoes Men Black GX9704,1100000,4,5.0,adidas Indonesia,Bekasi,Adidas,1100000,13.910821646859095,4.071633145285884e-05,4.071633145285884e-05,0.4824906382038295,0.00030003000300030005,Excellent,adidas lifestyle ny shoes men black gx,"['adidas', 'lifestyle', 'ny', 'shoes', 'men', 'black', 'gx']",4,Adidas Lifestyle & Running Pria
Sepatu Sneakers Unisex ADIDAS CRAZYCHAOS 2000 IG4344 ORIGINAL,1100000,4,5.0,SNEAKERS DEPT,Bekasi,Adidas,1100000,13.910821646859095,4.071633145285884e-05,4.071633145285884e-05,0.4824906382038295,0.00030003000300030005,Excellent,sepatu sneakers unisex adidas crazychaos ig original,"['sepatu', 'sneakers', 'unisex', 'adidas', 'crazychaos', 'ig', 'original']",12,Sneakers Unisex (Adidas Gazelle)
Sepatu Trail Running ADIDAS TRACEFINDER IE5906 ORIGINAL,1000000,250,4.9,SNEAKERS DEPT,Bekasi,Adidas,1000000,13.815511557963774,-0.10683892397717311,-0.10683892397717311,0.46041165937404205,0.024902490249024904,Excellent,sepatu trail running adidas tracefinder ie original,"['sepatu', 'trail', 'running', 'adidas', 'tracefinder', 'ie', 'original']",5,Adidas Running (Duramo) & Cross-Gender
Sepatu Sneakers Pria ADIDAS K 74 IG8951 ORIGINAL,1500000,30,5.0,SNEAKERS DEPT,Bekasi,Adidas,1500000,14.220976332738882,0.37824624163235465,0.37824624163235465,0.5606195668034638,0.0029002900290029006,Excellent,sepatu sneakers pria adidas k ig original,"['sepatu', 'sneakers', 'pria', 'adidas', 'k', 'ig', 'original']",3,Sneakers Pria (Generik/Cross-brand)
adidas Lifestyle Run 60s 2.0 Shoes Men Burgundy H00355,1000000,100,5.0,adidas Indonesia,Bekasi,Adidas,1000000,13.815511557963774,-0.10683892397717311,-0.10683892397717311,0.46041165937404205,0.009900990099009901,Excellent,adidas lifestyle run s shoes men burgundy h,"['adidas', 'lifestyle', 'run', 's', 'shoes', 'men', 'burgundy', 'h']",4,Adidas Lifestyle & Running Pria
sepatu adidas,500000,11,5.0,indonusa57,Semarang,Adidas,500000,13.122365377402328,-0.7702190956486394,-0.7702190956486394,0.3233719320308265,0.001000100010001,Excellent,sepatu adidas,"['sepatu', 'adidas']",8,Sepatu Adidas (Generik/Ori Pria)
Sepatu Sneakers Unisex ADIDAS HANDBALL SPEZIAL IF9532 ORIGINAL,1700000,11,5.0,SNEAKERS DEPT,Bekasi,Adidas,1700000,14.346139397261565,0.5450356273218647,0.5450356273218647,0.5950745790493718,0.001000100010001,Excellent,sepatu sneakers unisex adidas handball spezial if original,"['sepatu', 'sneakers', 'unisex', 'adidas', 'handball', 'spezial', 'if', 'original']",12,Sneakers Unisex (Adidas Gazelle)
Adidas Adizero Evo SL To Run is To Live Original BNIB Men's Running Shoes,2945000,30,5.0,prekitroom,Kab. Sleman,Adidas,2945000,14.89561971462634,1.3876498100465418,1.3876498100465418,0.7691401040486667,0.0029002900290029006,Excellent,adidas adizero evo sl to run is to live original bnib mens running shoes,"['adidas', 'adizero', 'evo', 'sl', 'to', 'run', 'is', 'to', 'live', 'original', 'bnib', 'mens', 'running', 'shoes']",7,"Adidas Adizero (Adios, SL)"
adidas Running Duramo Speed 2 Running Shoes Men Grey JS4411,1400000,7,5.0,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.0006000600060006,Excellent,adidas running duramo speed running shoes men grey js,"['adidas', 'running', 'duramo', 'speed', 'running', 'shoes', 'men', 'grey', 'js']",5,Adidas Running (Duramo) & Cross-Gender
Adidas Campus 00s Grey White Original,1999000,13,4.7,IdeaSneakers,Tangerang Selatan,Adidas,1999000,14.508158113732538,0.7740582320310804,0.7740582320310804,0.6423856031725457,0.0012001200120012002,Excellent,adidas campus s grey white original,"['adidas', 'campus', 's', 'grey', 'white', 'original']",15,Warna Generik (Black/White) & Nike
Sepatu Basket ADIDAS ADIZERO SELECT 3.0 JI4491 ORIGINAL,1800000,13,4.7,SNEAKERS DEPT,Bekasi,Adidas,1800000,14.403297778421795,0.6240997967721137,0.6240997967721137,0.6114074944525862,0.0012001200120012002,Excellent,sepatu basket adidas adizero select ji original,"['sepatu', 'basket', 'adidas', 'adizero', 'select', 'ji', 'original']",9,"Sepatu Basket Nike (GT, EP)"
Sepatu Sneakers Pria ADIDAS PARK STREET IG9849 ORIGINAL,1100000,13,4.7,SNEAKERS DEPT,Bekasi,Adidas,1100000,13.910821646859095,4.071633145285884e-05,4.071633145285884e-05,0.4824906382038295,0.0012001200120012002,Excellent,sepatu sneakers pria adidas park street ig original,"['sepatu', 'sneakers', 'pria', 'adidas', 'park', 'street', 'ig', 'original']",3,Sneakers Pria (Generik/Cross-brand)
Sepatu Lari Pria ADIDAS GALAXY 7 JI4603 ORIGINAL,850000,21,5.0,SNEAKERS DEPT,Bekasi,Adidas,850000,13.652992804936396,-0.27971668043013553,-0.27971668043013553,0.42469892387227365,0.002000200020002,Excellent,sepatu lari pria adidas galaxy ji original,"['sepatu', 'lari', 'pria', 'adidas', 'galaxy', 'ji', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
Sepatu Bola Adidas Predator 30 Elite Tongue Black Solar Red Yellow FG,565000,70,4.9,Lotusports,Tangerang,Adidas,565000,13.244582780038517,-0.6665183196406151,-0.6665183196406151,0.344794227535398,0.0069006900690069,Excellent,sepatu bola adidas predator elite tongue black solar red yellow fg,"['sepatu', 'bola', 'adidas', 'predator', 'elite', 'tongue', 'black', 'solar', 'red', 'yellow', 'fg']",13,"Sepatu Bola (Cross-brand, Nike Zoom)"
ADIDAS ADISTAR 3 BERLIN CHARCOAL ORIGINAL,651111,9,4.2,SHOES JKT 01,Jakarta Selatan,Adidas,651111,13.386436949403757,-0.5394502679798752,-0.5394502679798752,0.371043687343258,0.0008000800080008001,Very Good,adidas adistar lin charcoal original,"['adidas', 'adistar', 'lin', 'charcoal', 'original']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
adidas Football Predator League Indoor Football Boots Unisex Black ID3781,1400000,12,4.2,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.0011001100110011003,Very Good,adidas football predator league indoor football boots unisex black id,"['adidas', 'football', 'predator', 'league', 'indoor', 'football', 'boots', 'unisex', 'black', 'id']",12,Sneakers Unisex (Adidas Gazelle)
Sepatu Lari Wanita ADIDAS DURAMO SL 2 IH8222 ORIGINAL,900000,6,5.0,SNEAKERS DEPT,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.0005000500050005,Excellent,sepatu lari wanita adidas duramo sl ih original,"['sepatu', 'lari', 'wanita', 'adidas', 'duramo', 'sl', 'ih', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
ADIDAS running essentials aeroready six-panel baseball cap Unisex,280000,70,4.9,ZALORA Indonesia,Bekasi,Adidas,280000,12.54254845357358,-1.1971572278750804,-1.1971572278750804,0.23517592055626507,0.0069006900690069,Excellent,adidas running essentials aeroready sixpanel baseball cap unisex,"['adidas', 'running', 'essentials', 'aeroready', 'sixpanel', 'baseball', 'cap', 'unisex']",5,Adidas Running (Duramo) & Cross-Gender
(Allthebest) Kaos Adidas California Green-Logo Bordir / BaJu Adidas / Adidas Tshirt,87000,70,4.9,tkjun,Kab. Nganjuk,Adidas,87000,11.373674891823535,-1.802720331910396,-1.802720331910396,0.11007992551466295,0.0069006900690069,Excellent,allthebest kaos adidas california greenlogo bordir baju adidas adidas tshirt,"['allthebest', 'kaos', 'adidas', 'california', 'greenlogo', 'bordir', 'baju', 'adidas', 'adidas', 'tshirt']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
adidas Lifestyle Advantage Shoes Men Black GZ5301,1300000,8,4.9,adidas Indonesia,Bekasi,Adidas,1300000,14.077875591662238,0.19775932981528915,0.19775932981528915,0.5233349474544868,0.0007000700070007,Excellent,adidas lifestyle advantage shoes men black gz,"['adidas', 'lifestyle', 'advantage', 'shoes', 'men', 'black', 'gz']",4,Adidas Lifestyle & Running Pria
Adidas Multigame 3.4 Ale Galan 2025 Padel Racket Bag | Tas Padel,2400000,100,5.0,PadelPoint.ID,Jakarta Utara,Adidas,2400000,14.690979711984754,1.051446921658483,1.051446921658483,0.6996879947994344,0.009900990099009901,Excellent,adidas memultigame ale galan padel racket bag tas padel,"['adidas', 'memultigame', 'ale', 'galan', 'padel', 'racket', 'bag', 'tas', 'padel']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
adidas Lifestyle Breaknet 3.0 Shoes Men White JR3548,900000,5,5.0,adidas Indonesia,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.00040004000400040005,Excellent,adidas lifestyle breaknet shoes men white jr,"['adidas', 'lifestyle', 'breaknet', 'shoes', 'men', 'white', 'jr']",4,Adidas Lifestyle & Running Pria
adidas Running Response Super Shoes Men Black JI4308,1400000,17,5.0,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.0016001600160016002,Excellent,adidas running response super shoes men black ji,"['adidas', 'running', 'response', 'super', 'shoes', 'men', 'black', 'ji']",5,Adidas Running (Duramo) & Cross-Gender
Sepatu Sneakers Pria ADIDAS HANDBALL SPEZIAL IE3403 ORIGINAL,1700000,1,5.0,SNEAKERS DEPT,Bekasi,Adidas,1700000,14.346139397261565,0.5450356273218647,0.5450356273218647,0.5950745790493718,0.0,Excellent,sepatu sneakers pria adidas handball spezial ie original,"['sepatu', 'sneakers', 'pria', 'adidas', 'handball', 'spezial', 'ie', 'original']",3,Sneakers Pria (Generik/Cross-brand)
Sepatu Futsal Pria ADIDAS F50 LEAGUE IN JH7716 ORIGINAL,1400000,5,5.0,FOOTBALL DEPT,Jakarta Selatan,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.00040004000400040005,Excellent,sepatu futsal pria adidas f league in jh original,"['sepatu', 'futsal', 'pria', 'adidas', 'f', 'league', 'in', 'jh', 'original']",3,Sneakers Pria (Generik/Cross-brand)
adidas Lifestyle RUN 70s 2.0 Shoes Men White IH8584,1100000,30,5.0,adidas Indonesia,Bekasi,Adidas,1100000,13.910821646859095,4.071633145285884e-05,4.071633145285884e-05,0.4824906382038295,0.0029002900290029006,Excellent,adidas lifestyle run s shoes men white ih,"['adidas', 'lifestyle', 'run', 's', 'shoes', 'men', 'white', 'ih']",4,Adidas Lifestyle & Running Pria
adidas Running Duramo Speed 2 Running Shoes Men Turquoise JS4414,1400000,13,5.0,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.0012001200120012002,Excellent,adidas running duramo speed running shoes men turquoise js,"['adidas', 'running', 'duramo', 'speed', 'running', 'shoes', 'men', 'turquoise', 'js']",5,Adidas Running (Duramo) & Cross-Gender
Sepatu Sneakers Pria ADIDAS ADVANTAGE 2.0 JS2873 ORIGINAL,950000,9,5.0,SNEAKERS DEPT,Bekasi,Adidas,950000,13.76421831620775,-0.16265172665872832,-0.16265172665872832,0.44888196405247477,0.0008000800080008001,Excellent,sepatu sneakers pria adidas advantage js original,"['sepatu', 'sneakers', 'pria', 'adidas', 'advantage', 'js', 'original']",3,Sneakers Pria (Generik/Cross-brand)
Adidas Crazyquick LS LightStrike White 100% Original | Sepatu Padel Shoes Sneakers,2399000,50,5.0,21Kick,Kab. Deli Serdang,Adidas,2399000,14.690562958662095,1.0507906384896013,1.0507906384896013,0.6995524211565007,0.0049004900490049,Excellent,adidas crazyquick ls lightstrike white original sepatu padel shoes sneakers,"['adidas', 'crazyquick', 'ls', 'lightstrike', 'white', 'original', 'sepatu', 'padel', 'shoes', 'sneakers']",15,Warna Generik (Black/White) & Nike
adidas Lifestyle USA 84 Shoes Men Beige GX4582,1100000,100,5.0,adidas Indonesia,Bekasi,Adidas,1100000,13.910821646859095,4.071633145285884e-05,4.071633145285884e-05,0.4824906382038295,0.009900990099009901,Excellent,adidas lifestyle usa shoes men beige gx,"['adidas', 'lifestyle', 'usa', 'shoes', 'men', 'beige', 'gx']",4,Adidas Lifestyle & Running Pria
Sepatu Lari Unisex ADIDAS ULTRABOOST 1.0 IH3026 ORIGINAL,3000000,100,5.0,SNEAKERS DEPT,Bekasi,Adidas,3000000,14.914123179965662,1.4194639464526746,1.4194639464526746,0.775712203675599,0.009900990099009901,Excellent,sepatu lari unisex adidas ultraboost ih original,"['sepatu', 'lari', 'unisex', 'adidas', 'ultraboost', 'ih', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
Jaket Pria ADIDAS ESSENTIALS WARM-UP 3-STRIPES H46102 ORIGINAL,800000,100,5.0,SNEAKERS DEPT,Bekasi,Adidas,800000,13.592368256649284,-0.34130979863473715,-0.34130979863473715,0.41197514272019353,0.009900990099009901,Excellent,jaket pria adidas essentials warmup stripes h original,"['jaket', 'pria', 'adidas', 'essentials', 'warmup', 'stripes', 'h', 'original']",3,Sneakers Pria (Generik/Cross-brand)
SEPATU ADIDAS TERREX AX4 MID GORE-TEX NAVY BLACK ORIGINAL,755000,21,4.8,BAROKAHSTOREJKT20,Jakarta Selatan,Adidas,755000,13.534474352733596,-0.3987155230820764,-0.3987155230820764,0.40011638485834544,0.002000200020002,Excellent,sepatu adidas terrex ax mid goretex menavy black original,"['sepatu', 'adidas', 'terrex', 'ax', 'mid', 'goretex', 'menavy', 'black', 'original']",8,Sepatu Adidas (Generik/Ori Pria)
ADIDAS Firebird Dress Kids G JC9170 / 20251,650000,1,4.8,Arkais Official,Semarang,Adidas,650000,13.384729180332174,-0.5410244304142761,-0.5410244304142761,0.37071850006752033,0.0,Excellent,adidas firebird dress kids tidak jc,"['adidas', 'firebird', 'dress', 'kids', 'tidak', 'jc']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
ADIDAS Tiro 24 Slim Training Pants IP1953 / 20252,800000,10,5.0,Arkais Official,Semarang,Adidas,800000,13.592368256649284,-0.34130979863473715,-0.34130979863473715,0.41197514272019353,0.0009000900090009,Excellent,adidas tiro slim training pants ip,"['adidas', 'tiro', 'slim', 'training', 'pants', 'ip']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
Sepatu Futsal Pria ADIDAS F50 LEAGUE IN JH7716 ORIGINAL,1400000,5,5.0,FOOTBALL DEPT,Jakarta Selatan,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.00040004000400040005,Excellent,sepatu futsal pria adidas f league in jh original,"['sepatu', 'futsal', 'pria', 'adidas', 'f', 'league', 'in', 'jh', 'original']",3,Sneakers Pria (Generik/Cross-brand)
ADIDAS ADISTAR 3 BERLIN CHARCOAL ORIGINAL,651111,9,4.2,SHOES JKT 01,Jakarta Selatan,Adidas,651111,13.386436949403757,-0.5394502679798752,-0.5394502679798752,0.371043687343258,0.0008000800080008001,Very Good,adidas adistar lin charcoal original,"['adidas', 'adistar', 'lin', 'charcoal', 'original']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
Sepatu Lari Unisex ADIDAS ULTRABOOST 1.0 IH3026 ORIGINAL,3000000,9,4.2,SNEAKERS DEPT,Bekasi,Adidas,3000000,14.914123179965662,1.4194639464526746,1.4194639464526746,0.775712203675599,0.0008000800080008001,Very Good,sepatu lari unisex adidas ultraboost ih original,"['sepatu', 'lari', 'unisex', 'adidas', 'ultraboost', 'ih', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
ADIDAS Tiro 24 Slim Training Pants IP1953 / 20252,800000,10,5.0,Arkais Official,Semarang,Adidas,800000,13.592368256649284,-0.34130979863473715,-0.34130979863473715,0.41197514272019353,0.0009000900090009,Excellent,adidas tiro slim training pants ip,"['adidas', 'tiro', 'slim', 'training', 'pants', 'ip']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
Adidas Adizero Evo SL Ekiden Pack (100% Authentic),2699000,30,5.0,Senikersku,Jakarta Selatan,Adidas,2699000,14.808392262507668,1.2408851560204561,1.2408851560204561,0.7388217601634702,0.0029002900290029006,Excellent,adidas adizero evo sl ekiden pack authentic,"['adidas', 'adizero', 'evo', 'sl', 'ekiden', 'pack', 'authentic']",7,"Adidas Adizero (Adios, SL)"
adidas Running Duramo Speed 2 Running Shoes Women Pink JS4419,1400000,16,5.0,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.0015001500150015003,Excellent,adidas running duramo speed running shoes women pink js,"['adidas', 'running', 'duramo', 'speed', 'running', 'shoes', 'women', 'pink', 'js']",5,Adidas Running (Duramo) & Cross-Gender
Sepatu Sneakers Pria ADIDAS SAMBA OG IF3813 ORIGINAL,2200000,8,4.0,SNEAKERS DEPT,Bekasi,Adidas,2200000,14.603968372873895,0.9168313510774654,0.9168313510774654,0.6718793838756365,0.0007000700070007,Good,sepatu sneakers pria adidas samba og if original,"['sepatu', 'sneakers', 'pria', 'adidas', 'samba', 'og', 'if', 'original']",6,Adidas Samba (OG)
Adidas Multigame 3.4 Ale Galan 2025 Padel Racket Bag | Tas Padel,2400000,100,5.0,PadelPoint.ID,Jakarta Utara,Adidas,2400000,14.690979711984754,1.051446921658483,1.051446921658483,0.6996879947994344,0.009900990099009901,Excellent,adidas memultigame ale galan padel racket bag tas padel,"['adidas', 'memultigame', 'ale', 'galan', 'padel', 'racket', 'bag', 'tas', 'padel']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
adidas Training Everyset Training Shoes Unisex White ID4990,1400000,15,5.0,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.0014001400140014003,Excellent,adidas training everyset training shoes unisex white id,"['adidas', 'training', 'everyset', 'training', 'shoes', 'unisex', 'white', 'id']",12,Sneakers Unisex (Adidas Gazelle)
Adidas Samba OG Cloud White Wonder Quartz (W),3850000,18,5.0,Kick Avenue,Jakarta Barat,Adidas,3850000,15.163583966004193,1.8728146142500957,1.8728146142500957,0.8693644630569528,0.0017001700170017004,Excellent,adidas samba og cloud white wonder quartz gue,"['adidas', 'samba', 'og', 'cloud', 'white', 'wonder', 'quartz', 'gue']",6,Adidas Samba (OG)
adidas Running Duramo Speed 2 Running Shoes Men White IH8206,1400000,100,5.0,adidas Indonesia,Bekasi,Adidas,1400000,14.151983508870947,0.2899050840264949,0.2899050840264949,0.5423702300453453,0.009900990099009901,Excellent,adidas running duramo speed running shoes men white ih,"['adidas', 'running', 'duramo', 'speed', 'running', 'shoes', 'men', 'white', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
adidas Football Superstar Messi Shoes Unisex White JQ1256,1700000,100,5.0,adidas Indonesia,Bekasi,Adidas,1700000,14.346139397261565,0.5450356273218647,0.5450356273218647,0.5950745790493718,0.009900990099009901,Excellent,adidas football superstar memess shoes unisex white jq,"['adidas', 'football', 'superstar', 'memess', 'shoes', 'unisex', 'white', 'jq']",12,Sneakers Unisex (Adidas Gazelle)
Sepatu Sneakers Pria ADIDAS EQUIPMENT AGRAVIC JH6114 ORIGINAL,3600000,100,5.0,SNEAKERS DEPT,Bekasi,Adidas,3600000,15.096444681204078,1.7462016486535414,1.7462016486535414,0.8432090140031324,0.009900990099009901,Excellent,sepatu sneakers pria adidas equipment agravic jh original,"['sepatu', 'sneakers', 'pria', 'adidas', 'equipment', 'agravic', 'jh', 'original']",3,Sneakers Pria (Generik/Cross-brand)
Sepatu Sneakers Unisex ADIDAS SAMBA INDOOR IH6000 ORIGINAL,1900000,30,5.0,SNEAKERS DEPT,Bekasi,Adidas,1900000,14.45736497045232,0.7006141776005521,0.7006141776005521,0.6272136797055229,0.0029002900290029006,Excellent,sepatu sneakers unisex adidas samba indoor ih original,"['sepatu', 'sneakers', 'unisex', 'adidas', 'samba', 'indoor', 'ih', 'original']",12,Sneakers Unisex (Adidas Gazelle)
SEPATU ADIDAS TERREX AX4 MID GORE-TEX NAVY BLACK ORIGINAL,755000,21,4.8,BAROKAHSTOREJKT20,Jakarta Selatan,Adidas,755000,13.534474352733596,-0.3987155230820764,-0.3987155230820764,0.40011638485834544,0.002000200020002,Excellent,sepatu adidas terrex ax mid goretex menavy black original,"['sepatu', 'adidas', 'terrex', 'ax', 'mid', 'goretex', 'menavy', 'black', 'original']",8,Sepatu Adidas (Generik/Ori Pria)
Adidas Power VI. Tas Ransel Punggung Backpack Sekolah Kuliah Kerja Adidas Asli Original.,379000,10,5.0,Unstrikebox,Kab. Sleman,Adidas,379000,12.84529412258351,-0.9869151801085928,-0.9869151801085928,0.2786072954033677,0.0009000900090009,Excellent,adidas power vi tas ransel punggung backpack sekolah kuliah kerja adidas asli original,"['adidas', 'power', 'vi', 'tas', 'ransel', 'punggung', 'backpack', 'sekolah', 'kuliah', 'kerja', 'adidas', 'asli', 'original']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
ADIDAS Future Icons 3 Bar Logo Pants JD4910  / 20251,1000000,1,5.0,Arkais Official,Semarang,Adidas,1000000,13.815511557963774,-0.10683892397717311,-0.10683892397717311,0.46041165937404205,0.0,Excellent,adidas future icons bar logo pants jd,"['adidas', 'future', 'icons', 'bar', 'logo', 'pants', 'jd']",2,"Adidas Casual & Apparel (Neo, Gazelle)"
SEPATU SNEAKERS ADIDAS SL 72 RS IG4649 / 20242,1600000,14,5.0,Arkais Official,Semarang,Adidas,1600000,14.285514812209815,0.4631787776789894,0.4631787776789894,0.578164757448931,0.0013001300130013002,Excellent,sepatu sneakers adidas sl rs ig,"['sepatu', 'sneakers', 'adidas', 'sl', 'rs', 'ig']",3,Sneakers Pria (Generik/Cross-brand)
Adidas own the run original running jersey garansi,215000,50,5.0,tokogutmorning,Kab. Klaten,Adidas,215000,12.278397958261774,-1.3604302370889645,-1.3604302370889645,0.2014473142145941,0.0049004900490049,Excellent,adidas own the run original running jersey garansi,"['adidas', 'own', 'the', 'run', 'original', 'running', 'jersey', 'garansi']",5,Adidas Running (Duramo) & Cross-Gender
Adidas Adizero Evo SL Men Running Shoes Black Iron Metallic JR4888,2699000,250,4.9,High Gentlemen & Ladies,Jakarta Utara,Adidas,2699000,14.808392262507668,1.2408851560204561,1.2408851560204561,0.7388217601634702,0.024902490249024904,Excellent,adidas adizero evo sl men running shoes black iron memetallic jr,"['adidas', 'adizero', 'evo', 'sl', 'men', 'running', 'shoes', 'black', 'iron', 'memetallic', 'jr']",7,"Adidas Adizero (Adios, SL)"
ADIDAS RUNNING ADIZERO ADIOS 9 W IH5752 / 20251,2100000,18,5.0,Arkais Official,Semarang,Adidas,2100000,14.557448378884015,0.8468077232196016,0.8468077232196016,0.6574140451769442,0.0017001700170017004,Excellent,adidas running adizero adios gue ih,"['adidas', 'running', 'adizero', 'adios', 'gue', 'ih']",5,Adidas Running (Duramo) & Cross-Gender
Adidas Galaxar Bounce Black Grey Strip,350000,1,5.0,goedbilly,Tangerang Selatan,Adidas,350000,12.765691290604371,-1.0447504665046525,-1.0447504665046525,0.2666597995073674,0.0,Excellent,adidas galaxar bounce black grey strip,"['adidas', 'galaxar', 'bounce', 'black', 'grey', 'strip']",15,Warna Generik (Black/White) & Nike
Sepatu Sneakers Pria ADIDAS RIVALRY LOW ID5386 ORIGINAL,1600000,1,5.0,SNEAKERS DEPT,Bekasi,Adidas,1600000,14.285514812209815,0.4631787776789894,0.4631787776789894,0.578164757448931,0.0,Excellent,sepatu sneakers pria adidas rivalry low id original,"['sepatu', 'sneakers', 'pria', 'adidas', 'rivalry', 'low', 'id', 'original']",3,Sneakers Pria (Generik/Cross-brand)
adidas Lifestyle Run 60s 2.0 Shoes Men White GX1739,1000000,40,3.4,adidas Indonesia,Bekasi,Adidas,1000000,13.815511557963774,-0.10683892397717311,-0.10683892397717311,0.46041165937404205,0.0039003900390039005,Fair,adidas lifestyle run s shoes men white gx,"['adidas', 'lifestyle', 'run', 's', 'shoes', 'men', 'white', 'gx']",4,Adidas Lifestyle & Running Pria
Sepatu Basket ADIDAS BOUNCE LEGENDS LOW TRAINERS IG6631 ORIGINAL,1500000,40,3.4,SNEAKERS DEPT,Bekasi,Adidas,1500000,14.220976332738882,0.37824624163235465,0.37824624163235465,0.5606195668034638,0.0039003900390039005,Fair,sepatu basket adidas bounce legends low trainers ig original,"['sepatu', 'basket', 'adidas', 'bounce', 'legends', 'low', 'trainers', 'ig', 'original']",9,"Sepatu Basket Nike (GT, EP)"
SETELAN OLAHRAGA TRAINING RUNNING FITNESS WANITA ADIDAS ZNE PUTIH - GO,339000,100,4.7,SportyShopID,Bandung,Adidas,339000,12.733758336210744,-1.0674255619947803,-1.0674255619947803,0.26197562437500094,0.009900990099009901,Excellent,setel olahraga training running fitness wanita adidas zne putih go,"['setel', 'olahraga', 'training', 'running', 'fitness', 'wanita', 'adidas', 'zne', 'putih', 'go']",5,Adidas Running (Duramo) & Cross-Gender
Sepatu Sneakers Pria Adidas Kick 74 Black ADIIG8951,1650000,1,5.0,Barjit Store,Jakarta Barat,Adidas,1650000,14.316286451937186,0.5044729335646084,0.5044729335646084,0.5866952202289311,0.0,Excellent,sepatu sneakers pria adidas kick black adiig,"['sepatu', 'sneakers', 'pria', 'adidas', 'kick', 'black', 'adiig']",3,Sneakers Pria (Generik/Cross-brand)
adidas Tennis & Lifestyle GRAND COURT 2.0 SHOES Men White GW9197,1300000,40,5.0,adidas Indonesia,Bekasi,Adidas,1300000,14.077875591662238,0.19775932981528915,0.19775932981528915,0.5233349474544868,0.0039003900390039005,Excellent,adidas tennis lifestyle grand court shoes men white gue,"['adidas', 'tennis', 'lifestyle', 'grand', 'court', 'shoes', 'men', 'white', 'gue']",4,Adidas Lifestyle & Running Pria
Sepatu Lari Unisex ADIDAS ULTRABOOST 1.0 IH3018 ORIGINAL,3000000,11,4.8,SNEAKERS DEPT,Bekasi,Adidas,3000000,14.914123179965662,1.4194639464526746,1.4194639464526746,0.775712203675599,0.001000100010001,Excellent,sepatu lari unisex adidas ultraboost ih original,"['sepatu', 'lari', 'unisex', 'adidas', 'ultraboost', 'ih', 'original']",11,"Sepatu Lari Pria (Cross-brand, Nike Revolution)"
adidas Lifestyle Cloudfoam Move Sock Shoes Women Pink JI4837,900000,4,5.0,adidas Indonesia,Bekasi,Adidas,900000,13.710151153416941,-0.22022491088942026,-0.22022491088942026,0.43698861268899425,0.00030003000300030005,Excellent,adidas lifestyle cloudfoam memove sock shoes women pink ji,"['adidas', 'lifestyle', 'cloudfoam', 'memove', 'sock', 'shoes', 'women', 'pink', 'ji']",4,Adidas Lifestyle & Running Pria
