Product Name,Price,Ratings,Sold,Store,City,Brand,Price_trimmed,price_log,price_yeojohnson,Price_final,Price_scaled,Sold_scaled,Rating_Category,cleaned_name,cleaned_name_tokens,Segment,Segment_Label
Sepatu Sneakers Pria ADIDAS STAN SMITH FX5501 ORIGINAL,1104900,5.0,3,SNEAKERS DEPT,Bekasi,Adidas,1104900.0,13.915266296160139,0.26673977145615385,0.26673977145615385,0.5203574872183473,0.00020002000200020005,Excellent,sepatu sneakers pria adidas stan smith fx original,"['sepatu', 'sneakers', 'pria', 'adidas', 'stan', 'smith', 'fx', 'original']",3,Sneakers Pria (Generik)
ADIDAS TERREX A4A BLACK GREY ORIGINAL,680000,4.7,40,SHOES JKT 01,Jakarta Selatan,Adidas,680000.0,13.429849547739444,-0.24483939153008935,-0.24483939153008935,0.4194311169121548,0.0039003900390039005,Excellent,adidas terrex aa black grey original,"['adidas', 'terrex', 'aa', 'black', 'grey', 'original']",2,Adidas Apparel & Classics
Kaos Unisex Adidas Island Series Indonesia Graphic Tee Sumatra White (KK7485) ORIGINAL,799000,5.0,11,96 sneakers,Jakarta Selatan,Adidas,799000.0,13.591117476312084,-0.08285539479203628,-0.08285539479203628,0.4513879635183201,0.001000100010001,Excellent,kaos unisex adidas island rias indonesia graphic tee sumatra white kk original,"['kaos', 'unisex', 'adidas', 'island', 'rias', 'indonesia', 'graphic', 'tee', 'sumatra', 'white', 'kk', 'original']",2,Adidas Apparel & Classics
Sepatu Lari Pria Adidas Adizero Adios Pro 4 White - JR6366,4000000,5.0,6,Rud Runner,Jakarta Utara,Adidas,4000000.0,15.201805169084134,2.031752805579807,2.031752805579807,0.8685662728095824,0.0005000500050005,Excellent,sepatu lari pria adidas adizero adios pro white jr,"['sepatu', 'lari', 'pria', 'adidas', 'adizero', 'adios', 'pro', 'white', 'jr']",12,Adidas Adizero
ADIDAS X-TREME LTD PADEL RACKET RAKET,1859000,5.0,4,pamela lapak01,Jakarta Barat,Adidas,1859000.0,14.435549804627051,0.9018550856156312,0.9018550856156312,0.6456555603646864,0.00030003000300030005,Excellent,adidas xtreme ltd padel racket raket,"['adidas', 'xtreme', 'ltd', 'padel', 'racket', 'raket']",2,Adidas Apparel & Classics
adidas Running Duramo Speed 2 Running Shoes Women Purple JS4421,1400000,5.0,7,adidas Indonesia,Bekasi,Adidas,1400000.0,14.151983508870947,0.5437740515691164,0.5437740515691164,0.5750119109422905,0.0006000600060006,Excellent,adidas running duramo speed running shoes women purple js,"['adidas', 'running', 'duramo', 'speed', 'running', 'shoes', 'women', 'purple', 'js']",10,Adidas Running
Sepatu Lari Pria Adidas Adizero EVO SL Core Black - KJ1363,2500000,5.0,15,Rud Runner,Jakarta Utara,Adidas,2500000.0,14.731801689838349,1.3090094120277562,1.3090094120277562,0.7259805839238331,0.0014001400140014003,Excellent,sepatu lari pria adidas adizero evo sl core black kj,"['sepatu', 'lari', 'pria', 'adidas', 'adizero', 'evo', 'sl', 'core', 'black', 'kj']",12,Adidas Adizero
ADIDAS GAZELLE TERRACE X REAL MADRID UNIVERSITY PURPLE BNIB JS3041,2200000,5.0,22,Tosswearshoes_NEW,Bekasi,Adidas,2200000.0,14.603968372873895,1.1289941240045323,1.1289941240045323,0.69046645251599,0.0021002100210021,Excellent,adidas gazelle terrace x real madrid university purple bnib js,"['adidas', 'gazelle', 'terrace', 'x', 'real', 'madrid', 'university', 'purple', 'bnib', 'js']",2,Adidas Apparel & Classics
Sepatu adidas x END. Samba 'Consortium Cup' IE0167,450000,5.0,1,Medicinefootwear,Bandung,Adidas,450000.0,13.017005083966255,-0.6263750997034419,-0.6263750997034419,0.344160236168377,0.0,Excellent,sepatu adidas x end samba consortium cup ie,"['sepatu', 'adidas', 'x', 'end', 'samba', 'consortium', 'cup', 'ie']",11,Adidas (Generik)
Adidas x Oasis Tour Firebird Track top Blue KT3455 Original (100% Authentic),3499000,5.0,100,Grandhypeid,Jakarta Utara,Adidas,3499000.0,15.067988057145726,1.8157817704066035,1.8157817704066035,0.8259586487146804,0.009900990099009901,Excellent,adidas x oasis tour firebird track top blue kt original authentic,"['adidas', 'x', 'oasis', 'tour', 'firebird', 'track', 'top', 'blue', 'kt', 'original', 'authentic']",2,Adidas Apparel & Classics
Adidas Handball Spezial Night Indigo Navy,2189000,5.0,5,807GARAGE,Jakarta Pusat,Adidas,2189000.0,14.598955833334498,1.1220714212502103,1.1220714212502103,0.689100714205571,0.00040004000400040005,Excellent,adidas handball spezial menight indigo menavy,"['adidas', 'handball', 'spezial', 'menight', 'indigo', 'menavy']",2,Adidas Apparel & Classics
adidas crazy 1kobe - icy blue,2600000,4.8,30,iseng iseng ajah,Medan,Adidas,2600000.0,14.77102238760702,1.3656006073323643,1.3656006073323643,0.7371451198287806,0.0029002900290029006,Excellent,adidas crazy kobe icy blue,"['adidas', 'crazy', 'kobe', 'icy', 'blue']",2,Adidas Apparel & Classics
Adidas Adizero EVO SL Off White Better Scarlet (100% Authentic),3190001,5.0,2,Senikersku,Jakarta Selatan,Adidas,3190001.0,14.975532101720079,1.6714177953623055,1.6714177953623055,0.7974779500107996,0.00010001000100010001,Excellent,adidas adizero evo sl off white better scarlet authentic,"['adidas', 'adizero', 'evo', 'sl', 'off', 'white', 'better', 'scarlet', 'authentic']",12,Adidas Adizero
"Sepatu Sneakers Pria ADIDAS SAMBA OG ""CORDURA PACK"" JI3212 ORIGINAL",600000,4.5,8,SNEAKERS DEPT,Bekasi,Adidas,600000.0,13.304686600863562,-0.3654052956491628,-0.3654052956491628,0.3956453962147117,0.0007000700070007,Very Good,sepatu sneakers pria adidas samba og cordura pack ji original,"['sepatu', 'sneakers', 'pria', 'adidas', 'samba', 'og', 'cordura', 'pack', 'ji', 'original']",6,Adidas Samba
Adidas Wales Bonner x SL 76 Ash Blue,1500000,4.8,70,Bandung sneakers_NEW,Bandung,Adidas,1500000.0,14.220976332738882,0.6281872212276096,0.6281872212276096,0.5916652765132053,0.0069006900690069,Excellent,adidas wales bonner x sl ash blue,"['adidas', 'wales', 'bonner', 'x', 'sl', 'ash', 'blue']",12,Adidas Adizero
Adidas Adizero Evo SL To Run is To Live Original BNIB Men's Running Shoes,2945000,5.0,30,prekitroom,Kab. Sleman,Adidas,2945000.0,14.89561971462634,1.549741288431294,1.549741288431294,0.7734731251770455,0.0029002900290029006,Excellent,adidas adizero evo sl to run is to live original bnib mens running shoes,"['adidas', 'adizero', 'evo', 'sl', 'to', 'run', 'is', 'to', 'live', 'original', 'bnib', 'mens', 'running', 'shoes']",12,Adidas Adizero
Sepatu Skate ADIDAS VL COURT 2.0 ID6016 ORIGINAL,769900,5.0,10,SNEAKERS DEPT,Bekasi,Adidas,769900.0,13.55401721413528,-0.12079870280735315,-0.12079870280735315,0.44390235692511576,0.0009000900090009,Excellent,sepatu skate adidas vl court id original,"['sepatu', 'skate', 'adidas', 'vl', 'court', 'id', 'original']",2,Adidas Apparel & Classics
Sepatu Sneakers Pria ADIDAS STADT JQ2477 ORIGINAL,3199000,5.0,1,SNEAKERS DEPT,Bekasi,Adidas,3199000.0,14.978349131529294,1.6757590893256218,1.6757590893256218,0.7983344177363263,0.0,Excellent,sepatu sneakers pria adidas stadt jq original,"['sepatu', 'sneakers', 'pria', 'adidas', 'stadt', 'jq', 'original']",3,Sneakers Pria (Generik)
SEPATU BOLA ADIDAS GOLETTO IX FG/MG - IH7701,490000,5.0,24,RANK SPORTS,Blitar,Adidas,490000.0,13.102162710901053,-0.5513950753417987,-0.5513950753417987,0.3589525933475024,0.0023002300230023005,Excellent,sepatu bola adidas goletto ix fgmg ih,"['sepatu', 'bola', 'adidas', 'goletto', 'ix', 'fgmg', 'ih']",8,Sepatu Bola (Cross-brand)
Sepatu Sneakers Unisex ADIDAS PIVOT COURT JK0756 ORIGINAL,520000,4.6,50,SNEAKERS DEPT,Bekasi,Adidas,520000.0,13.161586013632684,-0.4979584090667215,-0.4979584090667215,0.36949479122930295,0.0049004900490049,Excellent,sepatu sneakers unisex adidas pivot court jk original,"['sepatu', 'sneakers', 'unisex', 'adidas', 'pivot', 'court', 'jk', 'original']",3,Sneakers Pria (Generik)
SEPATU ORIGINAL ADIDAS QUESTAR TRAIL FULL BLACK,270000,4.4,70,dr shoes93,Kab. Tangerang,Adidas,270000.0,12.506180941677357,-1.0390423964505122,-1.0390423964505122,0.2627475919128285,0.0069006900690069,Very Good,sepatu original adidas questar trail full black,"['sepatu', 'original', 'adidas', 'questar', 'trail', 'full', 'black']",2,Adidas Apparel & Classics
Adidas Originals Shanghai City Series,705000,5.0,1,Nanzstore09,Kab. Sleman,Adidas,705000.0,13.465954500233115,-0.20923385198568478,-0.20923385198568478,0.4264555192510495,0.0,Excellent,adidas originals shanghai city rias,"['adidas', 'originals', 'shanghai', 'city', 'rias']",2,Adidas Apparel & Classics
Sepatu Sneakers Unisex ADIDAS NMD R1 HQ4451 ORIGINAL,1149900,4.9,1,SNEAKERS DEPT,Bekasi,Adidas,1149900.0,13.955186409677216,0.31212711172452406,0.31212711172452406,0.5293116820772609,0.0,Excellent,sepatu sneakers unisex adidas nmd r hq original,"['sepatu', 'sneakers', 'unisex', 'adidas', 'nmd', 'r', 'hq', 'original']",3,Sneakers Pria (Generik)
"Adidas ZX 700 ,Camo Multi colour. Size 44.. Sepatu koleksi pribadi, Mulus.Thanks.",450000,5.0,7,Boimcliff Store,Makassar,Adidas,450000.0,13.017005083966255,-0.6263750997034419,-0.6263750997034419,0.344160236168377,0.0006000600060006,Excellent,adidas zx camo multi colour size sepatu koleksi pribadi mulusthanks,"['adidas', 'zx', 'camo', 'multi', 'colour', 'size', 'sepatu', 'koleksi', 'pribadi', 'mulusthanks']",2,Adidas Apparel & Classics
ADIDAS Samba OG Shoes JI3214 / 20251,2000000,5.0,3,Arkais Official,Depok,Adidas,2000000.0,14.508658238524095,0.9990830559899809,0.9990830559899809,0.6648370807472611,0.00020002000200020005,Excellent,adidas samba og shoes ji,"['adidas', 'samba', 'og', 'shoes', 'ji']",6,Adidas Samba
Sepatu Sneakers Pria ADIDAS LITE RACER 3.0 GW7954 ORIGINAL,745550,5.0,250,RUNNING DEPT,Jakarta Selatan,Adidas,745550.0,13.521878821309818,-0.15333680193030777,-0.15333680193030777,0.43748311142267293,0.024902490249024904,Excellent,sepatu sneakers pria adidas lite racer gue original,"['sepatu', 'sneakers', 'pria', 'adidas', 'lite', 'racer', 'gue', 'original']",3,Sneakers Pria (Generik)
ADIDAS METALBONE CARBON 3.3 Padel Racket Raket,3290000,5.0,100,EHTstore,Jakarta Utara,Adidas,3290000.0,15.006398426692876,1.7191808869580438,1.7191808869580438,0.8069008425328894,0.009900990099009901,Excellent,adidas memetalbone carbon padel racket raket,"['adidas', 'memetalbone', 'carbon', 'padel', 'racket', 'raket']",2,Adidas Apparel & Classics
Sepatu Sneakers Pria ADIDAS NIZZA RF 74 HQ8565 ORIGINAL,959900,5.0,4,SNEAKERS DEPT,Bekasi,Adidas,959900.0,13.774585433126271,0.11094382904268446,0.11094382904268446,0.4896214445608654,0.00030003000300030005,Excellent,sepatu sneakers pria adidas nizza rf hq original,"['sepatu', 'sneakers', 'pria', 'adidas', 'nizza', 'rf', 'hq', 'original']",3,Sneakers Pria (Generik)
Sepatu Sneakers Pria ADIDAS RUN 80S IG3532 ORIGINAL,1999000,5.0,4,RUNNING DEPT,Jakarta Selatan,Adidas,1999000.0,14.508158113732538,0.9984108580597192,0.9984108580597192,0.6647044668682426,0.00030003000300030005,Excellent,sepatu sneakers pria adidas run s ig original,"['sepatu', 'sneakers', 'pria', 'adidas', 'run', 's', 'ig', 'original']",3,Sneakers Pria (Generik)
Adidas Samba OG Black Gum (100% Authentic),934900,5.0,500,Senikersku,Jakarta Selatan,Adidas,934900.0,13.74819592031195,0.08242504874704884,0.08242504874704884,0.48399514624958007,0.04990499049904991,Excellent,adidas samba og black gum authentic,"['adidas', 'samba', 'og', 'black', 'gum', 'authentic']",6,Adidas Samba
Sepatu Sandal Unisex ADIDAS TERREX STRUDI JK3854 ORIGINAL,400000,4.9,100,SNEAKERS DEPT,Bekasi,Adidas,400000.0,12.899222326086994,-0.7270561520420853,-0.7270561520420853,0.3242974780532262,0.009900990099009901,Excellent,sepatu sandal unisex adidas terrex strudi jk original,"['sepatu', 'sandal', 'unisex', 'adidas', 'terrex', 'strudi', 'jk', 'original']",2,Adidas Apparel & Classics
adidas Running Own the Run 3-Stripes Hijab Women Black IK5001,750000,5.0,11,adidas Indonesia,Bekasi,Adidas,750000.0,13.527829818844937,-0.14733480179579078,-0.14733480179579078,0.4386672098613546,0.001000100010001,Excellent,adidas running own the run stripes hijab women black ik,"['adidas', 'running', 'own', 'the', 'run', 'stripes', 'hijab', 'women', 'black', 'ik']",10,Adidas Running
ADIDAS  Adizero Essentials Running Singlet IX2853 / 20251,430000,4.9,90,Arkais Official,Depok,Adidas,430000.0,12.971542813248437,-0.6656471870455244,-0.6656471870455244,0.33641248270897595,0.0089008900890089,Excellent,adidas adizero essentials running singlet ix,"['adidas', 'adizero', 'essentials', 'running', 'singlet', 'ix']",12,Adidas Adizero
Adidas Cross it Light 3.4 2025 Martita Ortega,114000,5.0,17,Spinnation Padel,Jakarta Timur,Adidas,114000.0,11.643962499267984,-1.6100477175246029,-1.6100477175246029,0.15009739297757646,0.0016001600160016002,Excellent,adidas cross it light martita ortega,"['adidas', 'cross', 'it', 'light', 'martita', 'ortega']",2,Adidas Apparel & Classics
Adidas Handball Spezial Shadow Red White Chalk White (100% Authentic),1990001,5.0,5,Senikersku,Jakarta Selatan,Adidas,1990001.0,14.503646201725296,0.9923510107430012,0.9923510107430012,0.6635089561075698,0.00040004000400040005,Excellent,adidas handball spezial shadow red white chalk white authentic,"['adidas', 'handball', 'spezial', 'shadow', 'red', 'white', 'chalk', 'white', 'authentic']",2,Adidas Apparel & Classics
Sepatu Sneakers Pria ADIDAS ADVANTAGE BASE 2.0 JH6870 ORIGINAL,509900,5.0,1,SNEAKERS DEPT,Bekasi,Adidas,509900.0,13.141971868210181,-0.5156991178681314,-0.5156991178681314,0.3659948336948059,0.0,Excellent,sepatu sneakers pria adidas advantage base jh original,"['sepatu', 'sneakers', 'pria', 'adidas', 'advantage', 'base', 'jh', 'original']",3,Sneakers Pria (Generik)
SEPATU LARI ADIDAS PUREBOOST 23 IF2379 / 20232,2100000,4.4,9,Arkais Official,Depok,Adidas,2100000.0,14.557448378884015,1.065134068411594,1.065134068411594,0.677867886966673,0.0008000800080008001,Very Good,sepatu lari adidas pureboost if,"['sepatu', 'lari', 'adidas', 'pureboost', 'if']",5,Sepatu Lari (Generik)
Sepatu Lari Pria ADIDAS GALAXY 7 ID8761 ORIGINAL,467500,5.0,15,SNEAKERS DEPT,Bekasi,Adidas,467500.0,13.055156766746023,-0.5930135162437868,-0.5930135162437868,0.35074194193331765,0.0014001400140014003,Excellent,sepatu lari pria adidas galaxy id original,"['sepatu', 'lari', 'pria', 'adidas', 'galaxy', 'id', 'original']",5,Sepatu Lari (Generik)
adidas Running Response Super Shoes Men Grey JQ2523,1200000,4.0,1,adidas Indonesia,Bekasi,Adidas,1200000.0,13.997832948091215,0.36120227348736306,0.36120227348736306,0.538993425016126,0.0,Good,adidas running response super shoes men grey jq,"['adidas', 'running', 'response', 'super', 'shoes', 'men', 'grey', 'jq']",10,Adidas Running
Adidas Handball Spezial Light Blue (100% Authentic),2299000,5.0,60,Senikersku,Jakarta Selatan,Adidas,2299000.0,14.64798523871695,1.1902218814149081,1.1902218814149081,0.7025457078190124,0.005900590059005901,Excellent,adidas handball spezial light blue authentic,"['adidas', 'handball', 'spezial', 'light', 'blue', 'authentic']",2,Adidas Apparel & Classics
adidas Football F50 League Firm/Multi-Ground Boots Unisex Purple JI0003,1400000,4.0,7,adidas Indonesia,Bekasi,Adidas,1400000.0,14.151983508870947,0.5437740515691164,0.5437740515691164,0.5750119109422905,0.0006000600060006,Good,adidas football f league firmmultiground boots unisex purple ji,"['adidas', 'football', 'f', 'league', 'firmmultiground', 'boots', 'unisex', 'purple', 'ji']",2,Adidas Apparel & Classics
TEES ADIDAS SQUADRA | KAOS ADIDAS SPORT | KAOS ADIDAS DISKON,140000,4.9,60,ZAVIER MARKET SPORT,Bandung,Adidas,140000.0,11.849404844423074,-1.4867392638962766,-1.4867392638962766,0.1744241747411861,0.005900590059005901,Excellent,tees adidas squadra kaos adidas sport kaos adidas diskon,"['tees', 'adidas', 'squadra', 'kaos', 'adidas', 'sport', 'kaos', 'adidas', 'diskon']",2,Adidas Apparel & Classics
Sepatu Sneakers Pria ADIDAS LITE RACER 3.0 GW7954 ORIGINAL,639900,4.9,10,SNEAKERS DEPT,Bekasi,Adidas,639900.0,13.36906875587051,-0.3039381528104382,-0.3039381528104382,0.4077718784263642,0.0009000900090009,Excellent,sepatu sneakers pria adidas lite racer gue original,"['sepatu', 'sneakers', 'pria', 'adidas', 'lite', 'racer', 'gue', 'original']",3,Sneakers Pria (Generik)
Sepatu Lari Pria Adidas Adizero Sl 2 Black IF6747,2000000,5.0,19,Daily Wear Sport Id,Bandung,Adidas,2000000.0,14.508658238524095,0.9990830559899809,0.9990830559899809,0.6648370807472611,0.0018001800180018003,Excellent,sepatu lari pria adidas adizero sl black if,"['sepatu', 'lari', 'pria', 'adidas', 'adizero', 'sl', 'black', 'if']",12,Adidas Adizero
"SEPATU ADIDAS BLACKBURN HIJAU/MERAH ""RARE"" 2019 (EF1158)",4300000,5.0,9,-hagusneaker,Jakarta Barat,Adidas,4300000.0,15.274125813221904,2.1520333849823623,2.1520333849823623,0.8922957035130611,0.0008000800080008001,Excellent,sepatu adidas blackburn hijaumerah rare ef,"['sepatu', 'adidas', 'blackburn', 'hijaumerah', 'rare', 'ef']",11,Adidas (Generik)
Adidas Shanghai City Series Purple - BNIB Original 100%,5799999,4.9,26,OMGSneakers,Jakarta Barat,Adidas,5799999.0,15.573368475516649,2.6776190576093972,2.6776190576093972,0.9959853337035148,0.0025002500250025004,Excellent,adidas shangha city rias purple bnib original,"['adidas', 'shangha', 'city', 'rias', 'purple', 'bnib', 'original']",2,Adidas Apparel & Classics
Sepatu Basket Adidas A.e 1 Low Arctic Night Original Jq6135,1360000,4.8,12,Ncr Sport,Bekasi,Adidas,1360000.0,14.122995993006082,0.5088118005022981,0.5088118005022981,0.5681144191107035,0.0011001100110011003,Excellent,sepatu basket adidas ae low arctic menight original jq,"['sepatu', 'basket', 'adidas', 'ae', 'low', 'arctic', 'menight', 'original', 'jq']",7,Sepatu Basket (Nike)
ADIDAS Galaxy 7 Running Shoes JQ2627 / 20252,1500000,5.0,3,Arkais Official,Depok,Adidas,1500000.0,14.220976332738882,0.6281872212276096,0.6281872212276096,0.5916652765132053,0.00020002000200020005,Excellent,adidas galaxy running shoes jq,"['adidas', 'galaxy', 'running', 'shoes', 'jq']",10,Adidas Running
adidas Running Ultrarun 5 Running Shoes Men Blue JQ3811,1300000,5.0,6,adidas Indonesia,Bekasi,Adidas,1300000.0,14.077875591662238,0.4549767877676701,0.4549767877676701,0.5574936338563209,0.0005000500050005,Excellent,adidas running ultrarun running shoes men blue jq,"['adidas', 'running', 'ultrarun', 'running', 'shoes', 'men', 'blue', 'jq']",10,Adidas Running
Sepatu Sneakers Pria Adidas (Bisa Untuk Ngantor) Skateboarding VS Pace 2.0 From Adidas Official Store Original - Full Black,459000,4.6,100,Gut Shoes,Kab. Tangerang,Adidas,459000.0,13.036807667689546,-0.609105198187454,-0.609105198187454,0.34756731097060256,0.009900990099009901,Excellent,sepatu sneakers pria adidas kantor skateboarding vs pace from adidas official store original full black,"['sepatu', 'sneakers', 'pria', 'adidas', 'kantor', 'skateboarding', 'vs', 'pace', 'from', 'adidas', 'official', 'store', 'original', 'full', 'black']",3,Sneakers Pria (Generik)
BNIB SEPATU ORIGNAL ADIDAS NEO ADVANTAGE FULL WHITE,170000,5.0,8,dr shoes93,Kab. Tangerang,Adidas,170000.0,12.04355959836804,-1.3632076812543386,-1.3632076812543386,0.19879497628332304,0.0007000700070007,Excellent,bnib sepatu orignal adidas neo advantage full white,"['bnib', 'sepatu', 'orignal', 'adidas', 'neo', 'advantage', 'full', 'white']",2,Adidas Apparel & Classics
Sepatu Sneakers Unisex ADIDAS SUPERSTAR XLG X STAR WARS X NANZUKA IF9249 ORIGINAL,1379900,4.7,26,SNEAKERS DEPT,Bekasi,Adidas,1379900.0,14.137522315429578,0.5262952157190274,0.5262952157190274,0.5715636167443217,0.0025002500250025004,Excellent,sepatu sneakers unisex adidas superstar xlg x star wars x menanzuka if original,"['sepatu', 'sneakers', 'unisex', 'adidas', 'superstar', 'xlg', 'x', 'star', 'wars', 'x', 'menanzuka', 'if', 'original']",3,Sneakers Pria (Generik)
Sepatu Trail Running ADIDAS TERREX SOULSTRIDE JI1924 ORIGINAL,1400000,5.0,4,SNEAKERS DEPT,Bekasi,Adidas,1400000.0,14.151983508870947,0.5437740515691164,0.5437740515691164,0.5750119109422905,0.00030003000300030005,Excellent,sepatu trail running adidas terrex soulstride ji original,"['sepatu', 'trail', 'running', 'adidas', 'terrex', 'soulstride', 'ji', 'original']",10,Adidas Running
Adidas Samba OG Night Navy Cream,2220000,4.9,50,Kick Avenue,Jakarta Barat,Adidas,2220000.0,14.613018204298811,1.141518323878698,1.141518323878698,0.6929372764387439,0.0049004900490049,Excellent,adidas samba og menight menavy cream,"['adidas', 'samba', 'og', 'menight', 'menavy', 'cream']",6,Adidas Samba
adidas Lifestyle Ultimashow Shoes Men Blue FX3633,143000,5.0,50,adidas Indonesia,Bekasi,Adidas,143000.0,11.870606902224587,-1.473587454217845,-1.473587454217845,0.17701881602026737,0.0049004900490049,Excellent,adidas lifestyle ultimashow shoes men blue fx,"['adidas', 'lifestyle', 'ultimashow', 'shoes', 'men', 'blue', 'fx']",10,Adidas Running
Celana Short Pants Adidas Ringer Full Teg Celana Pendek Pria,617500,5.0,6,NANING STORES,Jakarta Timur,Adidas,617500.0,13.333435966916156,-0.33810033289392427,-0.33810033289392427,0.401032227777877,0.0005000500050005,Excellent,celana short pants adidas ringer full teg celana pendek pria,"['celana', 'short', 'pants', 'adidas', 'ringer', 'full', 'teg', 'celana', 'pendek', 'pria']",2,Adidas Apparel & Classics
Adidas mercedes polo black,850000,5.0,29,F1 Pitstop,Jakarta Utara,Adidas,850000.0,13.652992804936396,-0.01865252150888989,-0.01865252150888989,0.4640541615039301,0.0028002800280028006,Excellent,adidas memercedes polo black,"['adidas', 'memercedes', 'polo', 'black']",2,Adidas Apparel & Classics
ADIDAS ADIZERO EVO SL BLACK SILVER Sneakers,850000,4.7,12,Anomalisan,Jakarta Timur,Adidas,850000.0,13.652992804936396,-0.01865252150888989,-0.01865252150888989,0.4640541615039301,0.0011001100110011003,Excellent,adidas adizero evo sl black silver sneakers,"['adidas', 'adizero', 'evo', 'sl', 'black', 'silver', 'sneakers']",12,Adidas Adizero
Sepatu Adidas Broomfield - Grey,824250,5.0,8,It's Sneakers,Bandung,Adidas,824250.0,13.622230374157384,-0.050717110354964796,-0.050717110354964796,0.4577283319906554,0.0007000700070007,Excellent,sepatu adidas broomfield grey,"['sepatu', 'adidas', 'broomfield', 'grey']",11,Adidas (Generik)
Adidas Climacool Laced Glory Grey Original Sepatu Lari Unisex/Running Shoes JQ6647,2829000,5.0,7,Sneakel ID,Kab. Tangerang,Adidas,2829000.0,14.855434203765437,1.4896182832180511,1.4896182832180511,0.7616118197777948,0.0006000600060006,Excellent,adidas climacool laced glory grey original sepatu lari unisexrunning shoes jq,"['adidas', 'climacool', 'laced', 'glory', 'grey', 'original', 'sepatu', 'lari', 'unisexrunning', 'shoes', 'jq']",5,Sepatu Lari (Generik)
Sepatu Sneakers Pria ADIDAS K 74 IG8951 ORIGINAL,2375000,5.0,30,SNEAKERS DEPT,Bekasi,Adidas,2375000.0,14.680508416503422,1.2359700184441549,1.2359700184441549,0.7115710820967297,0.0029002900290029006,Excellent,sepatu sneakers pria adidas k ig original,"['sepatu', 'sneakers', 'pria', 'adidas', 'k', 'ig', 'original']",3,Sneakers Pria (Generik)
Jersey Bola Anak ADIDAS SQUADRA 25 JJ0052 ORIGINAL,284900,4.6,100,FOOTBALL DEPT,Jakarta Selatan,Adidas,284900.0,12.55989703048335,-0.9984864202095055,-0.9984864202095055,0.27074863607642563,0.009900990099009901,Excellent,jersey bola anak adidas squadra jj original,"['jersey', 'bola', 'anak', 'adidas', 'squadra', 'jj', 'original']",8,Sepatu Bola (Cross-brand)
Adidas Teamgeist Cap JV9986 / 20252,479900,5.0,1,Arkais Official,Depok,Adidas,479900.0,13.081335111611617,-0.5699060455164188,-0.5699060455164188,0.3553006755882546,0.0,Excellent,adidas teamgeist cap jv,"['adidas', 'teamgeist', 'cap', 'jv']",2,Adidas Apparel & Classics
SEPATU LARI ADIDAS ADIZERO BOSTON 12 SHOES ID5985 / 20241,2300000,5.0,50,Arkais Official,Depok,Adidas,2300000.0,14.648420115681892,1.1908307321678928,1.1908307321678928,0.7026658243151539,0.0049004900490049,Excellent,sepatu lari adidas adizero boston shoes id,"['sepatu', 'lari', 'adidas', 'adizero', 'boston', 'shoes', 'id']",12,Adidas Adizero
Adidas Campus x Youth Of Paris Grey Black Carbon,600000,4.8,2,Bandung sneakers_NEW,Bandung,Adidas,600000.0,13.304686600863562,-0.3654052956491628,-0.3654052956491628,0.3956453962147117,0.00010001000100010001,Excellent,adidas campus x youth of paris grey black carbon,"['adidas', 'campus', 'x', 'youth', 'of', 'paris', 'grey', 'black', 'carbon']",2,Adidas Apparel & Classics
SANDAL SLIDES SWIM ADIDAS ADICANE WHITE GREY,759900,4.9,10000,Zoetropes,Kab. Tangerang,Adidas,759900.0,13.540943440619637,-0.13407192388247954,-0.13407192388247954,0.4412837631232017,1.0000000000000002,Excellent,sandal slides swim adidas adicane white grey,"['sandal', 'slides', 'swim', 'adidas', 'adicane', 'white', 'grey']",2,Adidas Apparel & Classics
Sepatu Sneakers Pria ADIDAS K 74 IG8951 ORIGINAL,1199900,5.0,30,SNEAKERS DEPT,Bekasi,Adidas,1199900.0,13.997749611354916,0.361105777311993,0.361105777311993,0.53897438786717,0.0029002900290029006,Excellent,sepatu sneakers pria adidas k ig original,"['sepatu', 'sneakers', 'pria', 'adidas', 'k', 'ig', 'original']",3,Sneakers Pria (Generik)
adidas RUNNING Sepatu Duramo 10 Hitam Original BNIB - GW8336,1340000,4.0,1,ADIDAS OFFICIAL OFFICIAL.,Jakarta Timur,Adidas,1340000.0,14.108180918195472,0.49105706365354373,0.49105706365354373,0.5646116940672783,0.0,Good,adidas running sepatu duramo hitam original bnib gue,"['adidas', 'running', 'sepatu', 'duramo', 'hitam', 'original', 'bnib', 'gue']",10,Adidas Running
Jersey Bola Anak ADIDAS SQUADRA 25 JJ0052 ORIGINAL,828200,4.6,100,FOOTBALL DEPT,Jakarta Selatan,Adidas,828200.0,13.627011157530692,-0.045752839635100254,-0.045752839635100254,0.45870770304644387,0.009900990099009901,Excellent,jersey bola anak adidas squadra jj original,"['jersey', 'bola', 'anak', 'adidas', 'squadra', 'jj', 'original']",8,Sepatu Bola (Cross-brand)
ADIDAS SULAWESI TEE Island Series Indonesia Graphic KK7489 / 20252,495000,5.0,4,Arkais Official,Depok,Adidas,495000.0,13.112315061750808,-0.5423310695915041,-0.5423310695915041,0.3607407764225748,0.00030003000300030005,Excellent,adidas sulawesi tee island rias indonesia graphic kk,"['adidas', 'sulawesi', 'tee', 'island', 'rias', 'indonesia', 'graphic', 'kk']",2,Adidas Apparel & Classics
